,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4616,Chelsea,40.744034706747975,-74.00311633472813,16 Handles,40.7428716,-74.0000421,Ice Cream Shop
4617,Chelsea,40.744034706747975,-74.00311633472813,Dickson's Farmstand Meats,40.74227108754212,-74.00608626786385,Butcher
4618,Chelsea,40.744034706747975,-74.00311633472813,Dream Downtown,40.7420877,-74.0036235,Hotel
4619,Chelsea,40.744034706747975,-74.00311633472813,Food Network,40.74314064624714,-74.00666188736636,Office
4620,Chelsea,40.744034706747975,-74.00311633472813,PH-D at Dream Downtown,40.742171092179746,-74.00352203010202,Nightclub
4621,Chelsea,40.744034706747975,-74.00311633472813,Starbucks Reserve Roastery,40.74166158826782,-74.00507982765883,Coffee Shop
4622,Chelsea,40.744034706747975,-74.00311633472813,Serge Normant @ John Frieda,40.74584996678158,-73.99993854690909,Health & Beauty Service
4623,Chelsea,40.744034706747975,-74.00311633472813,City Cakes,40.74199157708896,-74.00008876782016,Cupcake Shop
4624,Chelsea,40.744034706747975,-74.00311633472813,Westville Chelsea,40.74196304002314,-74.0000471919283,American Restaurant
4625,Chelsea,40.744034706747975,-74.00311633472813,Loulou,40.742652,-74.000161,French Restaurant
4626,Chelsea,40.744034706747975,-74.00311633472813,SoulCycle Chelsea,40.74364685388176,-74.00709341571361,Cycle Studio
4627,Chelsea,40.744034706747975,-74.00311633472813,High Line,40.746825,-74.005507,Park
4628,Chelsea,40.744034706747975,-74.00311633472813,Wisefish Poké,40.74266187049792,-73.99982201134476,Poke Place
4629,Chelsea,40.744034706747975,-74.00311633472813,St Kilda Coffee,40.743854,-73.99977,Coffee Shop
4630,Chelsea,40.744034706747975,-74.00311633472813,Jungle Bird,40.742654346560876,-74.00034692986011,Cocktail Bar
4631,Chelsea,40.744034706747975,-74.00311633472813,Equinox High Line,40.74370943522512,-74.00697437112993,Gym
4632,Chelsea,40.744034706747975,-74.00311633472813,Foragers Table,40.74470851504796,-73.99917564000135,American Restaurant
4633,Chelsea,40.744034706747975,-74.00311633472813,Spear Physical Therapy,40.74108213646308,-74.00144358737771,Physical Therapist
4634,Chelsea,40.744034706747975,-74.00311633472813,The Kitchen,40.745426199242175,-74.00680979124635,Indie Theater
4635,Chelsea,40.744034706747975,-74.00311633472813,David Zwirner Gallery,40.74573378670139,-74.00707622631501,Art Gallery
4636,Chelsea,40.744034706747975,-74.00311633472813,SVA Theatre,40.74610457312297,-73.99983321659576,College Theater
4637,Chelsea,40.744034706747975,-74.00311633472813,192 BOOKS,40.74667442897133,-74.00493080434343,Bookstore
4638,Chelsea,40.744034706747975,-74.00311633472813,Saxelby Cheesemongers,40.74272045495249,-74.00655224840497,Cheese Shop
4639,Chelsea,40.744034706747975,-74.00311633472813,Foragers City Grocer,40.74465908454508,-73.99905729833164,Grocery Store
4640,Chelsea,40.744034706747975,-74.00311633472813,Fabrique Bakery,40.74071741996957,-74.00472226819986,Bakery
4641,Chelsea,40.744034706747975,-74.00311633472813,Del Posto,40.743439045312996,-74.0074489865516,Italian Restaurant
4642,Chelsea,40.744034706747975,-74.00311633472813,Milk Studios,40.742483247648174,-74.0070742224437,Photography Studio
4643,Chelsea,40.744034706747975,-74.00311633472813,Socarrat Paella Bar,40.7427195,-73.9995153,Paella Restaurant
4644,Chelsea,40.744034706747975,-74.00311633472813,Terremoto,40.74099893844209,-74.0032050438415,Coffee Shop
4645,Chelsea,40.744034706747975,-74.00311633472813,Blue Bottle Coffee,40.74247264215167,-74.00698238537771,Coffee Shop
4646,Chelsea,40.744034706747975,-74.00311633472813,Seamore's,40.742290253938975,-74.00083699376583,Seafood Restaurant
4647,Chelsea,40.744034706747975,-74.00311633472813,Miznon,40.74238413232278,-74.00645566868867,Israeli Restaurant
4648,Chelsea,40.744034706747975,-74.00311633472813,Zizi,40.742951,-74.000081,Middle Eastern Restaurant
4649,Chelsea,40.744034706747975,-74.00311633472813,Pepe Giallo,40.7467692734681,-74.00519371032715,Italian Restaurant
4650,Chelsea,40.744034706747975,-74.00311633472813,Ninth Street Espresso,40.742236559570095,-74.0061578598797,Coffee Shop
4651,Chelsea,40.744034706747975,-74.00311633472813,Pearl River Mart,40.74273528364315,-74.00651833752173,Market
4652,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Market Baskets,40.74271713315888,-74.00673737823453,Gift Shop
4653,Chelsea,40.744034706747975,-74.00311633472813,Flywheel Sports,40.74123,-73.99981,Cycle Studio
4654,Chelsea,40.744034706747975,-74.00311633472813,Very Fresh Noodles,40.742108,-74.005575,Noodle House
4655,Chelsea,40.744034706747975,-74.00311633472813,Bareburger,40.742973,-73.999871,Burger Joint
4656,Chelsea,40.744034706747975,-74.00311633472813,Underline Coffee,40.746135440303746,-74.00606399140887,Coffee Shop
4657,Chelsea,40.744034706747975,-74.00311633472813,Empire Cake,40.74075387324832,-74.0015083960489,Bakery
4658,Chelsea,40.744034706747975,-74.00311633472813,Murray's Bagels,40.74476,-73.99854,Bagel Shop
4659,Chelsea,40.744034706747975,-74.00311633472813,Artists & Fleas (Artists and Fleas at Chelsea Market),40.74287396947339,-74.0074116509262,Flea Market
4660,Chelsea,40.744034706747975,-74.00311633472813,lululemon athletica,40.740965495861055,-74.00594741106033,Clothing Store
4661,Chelsea,40.744034706747975,-74.00311633472813,Pool at London Terrace Gardens,40.74787612224753,-74.0031663643744,Pool
4662,Chelsea,40.744034706747975,-74.00311633472813,Kiehl's,40.7409442,-74.0057569,Cosmetics Shop
